year,quarter,pred_name,stratum_area,size,area_size_fac
1985,2,HAD,5,500,0
1985,2,HAD,5,600,0
1985,2,HAD,5,700,0
1985,2,HAD,6,60,0
1985,2,HAD,6,70,0
1985,2,HAD,6,80,0
1985,2,HAD,6,100,0
1985,2,HAD,6,120,0
1985,2,HAD,6,150,0
1985,2,HAD,6,200,0.952380952
1985,2,HAD,6,250,0.190476191
1985,2,HAD,6,300,0.00952381
1985,2,HAD,6,350,0
1985,2,HAD,6,400,0
1985,2,HAD,6,500,0
1985,2,HAD,6,600,0
1985,2,HAD,6,700,0
1985,2,HAD,7,60,0
1985,2,HAD,7,70,0.230769231
1985,2,HAD,7,80,0.461538462
1985,2,HAD,7,100,0
1985,2,HAD,7,120,0
1985,2,HAD,7,150,34.70512821
1985,2,HAD,7,200,129.5897436
1985,2,HAD,7,250,22.57692308
1985,2,HAD,7,300,7.884615385
1985,2,HAD,7,350,8.91025641
1985,2,HAD,7,400,4.576923077
1985,2,HAD,7,500,0.820512821
1985,2,HAD,7,600,0.051282051
1985,2,HAD,7,700,0
1985,2,HAD,8,60,0
1985,2,HAD,8,70,0
1985,2,HAD,8,80,0
1985,2,HAD,8,100,0
1985,2,HAD,8,120,0.583333333
1985,2,HAD,8,150,74.92592593
1985,2,HAD,8,200,199.0462963
1985,2,HAD,8,250,35.24074074
1985,2,HAD,8,300,0.694444444
1985,2,HAD,8,350,2.481481482
1985,2,HAD,8,400,1.703703704
1985,2,HAD,8,500,0
1985,2,HAD,8,600,0
1985,2,HAD,8,700,0
1985,2,HAD,9,60,0
1985,2,HAD,9,70,0
1985,2,HAD,9,80,0
1985,2,HAD,9,100,0
1985,2,HAD,9,120,0
1985,2,HAD,9,150,0.1
1985,2,HAD,9,200,3.083333333
1985,2,HAD,9,250,1.216666667
1985,2,HAD,9,300,0
1985,2,HAD,9,350,0
1985,2,HAD,9,400,0
1985,2,HAD,9,500,0
1985,2,HAD,9,600,0
1985,2,HAD,9,700,0
1985,2,MAC,1,150,0.03030303
1985,2,MAC,1,200,0.191919192
1985,2,MAC,1,250,0.651515152
1985,2,MAC,1,300,2.007575758
1985,2,MAC,1,350,0.214646465
1985,2,MAC,1,400,0.037878788
1985,2,MAC,2,150,0
1985,2,MAC,2,200,6.126666667
1985,2,MAC,2,250,4.36
1985,2,MAC,2,300,11.524
1985,2,MAC,2,350,3.894
1985,2,MAC,2,400,1.096
1985,2,MAC,3,150,0.033333333
1985,2,MAC,3,200,0
1985,2,MAC,3,250,2.8
1985,2,MAC,3,300,8.333333333
1985,2,MAC,3,350,0.788888889
1985,2,MAC,3,400,0.1
1985,2,MAC,4,150,0
1985,2,MAC,4,200,3.740740741
1985,2,MAC,4,250,10.88888889
1985,2,MAC,4,300,57.4537037
1985,2,MAC,4,350,29.21296296
1985,2,MAC,4,400,0.888888889
1985,2,MAC,5,150,0
1985,2,MAC,5,200,1.857142857
1985,2,MAC,5,250,23.19047619
1985,2,MAC,5,300,15.85714286
1985,2,MAC,5,350,3.428571429
1985,2,MAC,5,400,0.523809524
1985,2,MAC,6,150,0
1985,2,MAC,6,200,27.76428571
1985,2,MAC,6,250,156.5476191
1985,2,MAC,6,300,77.49761905
1985,2,MAC,6,350,27.21904762
1985,2,MAC,6,400,6.752380952
1985,2,MAC,7,150,0
1985,2,MAC,7,200,0
1985,2,MAC,7,250,0.923076923
1985,2,MAC,7,300,0.948717949
1985,2,MAC,7,350,0.41025641
1985,2,MAC,7,400,0.076923077
1985,2,MAC,8,150,0.074074074
1985,2,MAC,8,200,0.333333333
1985,2,MAC,8,250,0.074074074
1985,2,MAC,8,300,0
1985,2,MAC,8,350,0
1985,2,MAC,8,400,0
1985,2,MAC,9,150,0
1985,2,MAC,9,200,0.5
1985,2,MAC,9,250,0
1985,2,MAC,9,300,0
1985,2,MAC,9,350,0
1985,2,MAC,9,400,0
1985,2,RAJ,1,60,0
1985,2,RAJ,1,70,0
1985,2,RAJ,1,80,0
1985,2,RAJ,1,100,0
1985,2,RAJ,1,120,0.285714286
1985,2,RAJ,1,150,0.071428571
1985,2,RAJ,1,200,0.5
1985,2,RAJ,1,250,0.785714286
1985,2,RAJ,1,300,1.75
1985,2,RAJ,1,350,1.642857143
1985,2,RAJ,1,400,3.642857143
1985,2,RAJ,1,500,0.107142857
1985,2,RAJ,2,60,0
1985,2,RAJ,2,70,0
1985,2,RAJ,2,80,0.163636364
1985,2,RAJ,2,100,0.181818182
1985,2,RAJ,2,120,0.309090909
1985,2,RAJ,2,150,0.363636364
1985,2,RAJ,2,200,0.981818182
1985,2,RAJ,2,250,1.309090909
1985,2,RAJ,2,300,1.6
1985,2,RAJ,2,350,2.545454546
1985,2,RAJ,2,400,7.181818182
1985,2,RAJ,2,500,1.472727273
1985,2,RAJ,3,60,0
1985,2,RAJ,3,70,0
1985,2,RAJ,3,80,0
1985,2,RAJ,3,100,0
1985,2,RAJ,3,120,0
1985,2,RAJ,3,150,0.076923077
1985,2,RAJ,3,200,0.153846154
1985,2,RAJ,3,250,1.615384615
1985,2,RAJ,3,300,1.692307692
1985,2,RAJ,3,350,2.307692308
1985,2,RAJ,3,400,4.230769231
1985,2,RAJ,3,500,0.230769231
1985,2,RAJ,4,60,0
1985,2,RAJ,4,70,0
1985,2,RAJ,4,80,0
1985,2,RAJ,4,100,0.166666667
1985,2,RAJ,4,120,0.333333333
1985,2,RAJ,4,150,0.666666667
1985,2,RAJ,4,200,0.333333333
1985,2,RAJ,4,250,1.166666667
1985,2,RAJ,4,300,2.5
1985,2,RAJ,4,350,1.666666667
1985,2,RAJ,4,400,5.916666667
1985,2,RAJ,4,500,0
1985,2,RAJ,5,60,0
1985,2,RAJ,5,70,0
1985,2,RAJ,5,80,0
1985,2,RAJ,5,100,0
1985,2,RAJ,5,120,0
1985,2,RAJ,5,150,0
1985,2,RAJ,5,200,0
1985,2,RAJ,5,250,0
1985,2,RAJ,5,300,0
1985,2,RAJ,5,350,0
1985,2,RAJ,5,400,2
1985,2,RAJ,5,500,0
1985,2,RAJ,6,60,0
1985,2,RAJ,6,70,0
1985,2,RAJ,6,80,0
1985,2,RAJ,6,100,0
1985,2,RAJ,6,120,0
1985,2,RAJ,6,150,0.8
1985,2,RAJ,6,200,0
1985,2,RAJ,6,250,0.4
1985,2,RAJ,6,300,0
1985,2,RAJ,6,350,0.4
1985,2,RAJ,6,400,0.8
1985,2,RAJ,6,500,0
1985,2,RAJ,7,60,0
1985,2,RAJ,7,70,0
1985,2,RAJ,7,80,0
1985,2,RAJ,7,100,0
1985,2,RAJ,7,120,0
1985,2,RAJ,7,150,0.625
1985,2,RAJ,7,200,0.125
1985,2,RAJ,7,250,0
1985,2,RAJ,7,300,0.375
1985,2,RAJ,7,350,0.25
1985,2,RAJ,7,400,3.125
1985,2,RAJ,7,500,1.5
1985,2,RAJ,8,60,0
1985,2,RAJ,8,70,0
1985,2,RAJ,8,80,0
1985,2,RAJ,8,100,0
1985,2,RAJ,8,120,0
1985,2,RAJ,8,150,0
1985,2,RAJ,8,200,0
1985,2,RAJ,8,250,0
1985,2,RAJ,8,300,0
1985,2,RAJ,8,350,0
1985,2,RAJ,8,400,0
1985,2,RAJ,8,500,0
1985,2,RAJ,9,60,0
1985,2,RAJ,9,70,0
1985,2,RAJ,9,80,0
1985,2,RAJ,9,100,0
1985,2,RAJ,9,120,0
1985,2,RAJ,9,150,0
1985,2,RAJ,9,200,0
1985,2,RAJ,9,250,0
1985,2,RAJ,9,300,0
1985,2,RAJ,9,350,0
1985,2,RAJ,9,400,0
1985,2,RAJ,9,500,0
1985,2,POK,1,150,0
1985,2,POK,1,200,0
1985,2,POK,1,250,0.050505051
1985,2,POK,1,300,0.207070707
1985,2,POK,1,350,6.542929293
1985,2,POK,1,400,23.16414141
1985,2,POK,1,500,2.747474748
1985,2,POK,1,600,0.924242424
1985,2,POK,1,700,0.712121212
1985,2,POK,1,800,0.54040404
1985,2,POK,1,1000,0.098484849
1985,2,POK,2,150,0
1985,2,POK,2,200,0
1985,2,POK,2,250,0.053333333
1985,2,POK,2,300,0.013333333
1985,2,POK,2,350,0.146666667
1985,2,POK,2,400,0.146666667
1985,2,POK,2,500,0
1985,2,POK,2,600,0.06
1985,2,POK,2,700,0.08
1985,2,POK,2,800,0.093333333
1985,2,POK,2,1000,0.04
1985,2,POK,3,150,0
1985,2,POK,3,200,0
1985,2,POK,3,250,0
1985,2,POK,3,300,0
1985,2,POK,3,350,0.133333333
1985,2,POK,3,400,0.1
1985,2,POK,3,500,0.133333333
1985,2,POK,3,600,0.233333333
1985,2,POK,3,700,0
1985,2,POK,3,800,0.066666667
1985,2,POK,3,1000,0.066666667
1985,2,POK,4,150,0
1985,2,POK,4,200,0
1985,2,POK,4,250,0
1985,2,POK,4,300,0
1985,2,POK,4,350,0
1985,2,POK,4,400,0
1985,2,POK,4,500,0
1985,2,POK,4,600,0
1985,2,POK,4,700,0
1985,2,POK,4,800,0
1985,2,POK,4,1000,0
1985,2,POK,5,150,0
1985,2,POK,5,200,0
1985,2,POK,5,250,0
1985,2,POK,5,300,0
1985,2,POK,5,350,0
1985,2,POK,5,400,0
1985,2,POK,5,500,0
1985,2,POK,5,600,0
1985,2,POK,5,700,0
1985,2,POK,5,800,0
1985,2,POK,5,1000,0
1985,2,POK,6,150,0
1985,2,POK,6,200,0.014285714
1985,2,POK,6,250,0.085714286
1985,2,POK,6,300,0
1985,2,POK,6,350,0.00952381
1985,2,POK,6,400,0
1985,2,POK,6,500,0
1985,2,POK,6,600,0
1985,2,POK,6,700,0
1985,2,POK,6,800,0
1985,2,POK,6,1000,0
1985,2,POK,7,150,0
1985,2,POK,7,200,0.153846154
1985,2,POK,7,250,0.615384615
1985,2,POK,7,300,0.307692308
1985,2,POK,7,350,15.53846154
1985,2,POK,7,400,15.76923077
1985,2,POK,7,500,1.615384615
1985,2,POK,7,600,0
1985,2,POK,7,700,0.153846154
1985,2,POK,7,800,0.230769231
1985,2,POK,7,1000,0
1985,2,POK,8,150,14
1985,2,POK,8,200,0.962962963
1985,2,POK,8,250,0
1985,2,POK,8,300,0.055555556
1985,2,POK,8,350,0
1985,2,POK,8,400,0.222222222
1985,2,POK,8,500,0.12962963
1985,2,POK,8,600,0.444444444
1985,2,POK,8,700,0.222222222
1985,2,POK,8,800,0.111111111
1985,2,POK,8,1000,0
1985,2,POK,9,150,0
1985,2,POK,9,200,0.841666667
1985,2,POK,9,250,1.083333333
1985,2,POK,9,300,0.125
1985,2,POK,9,350,0
1985,2,POK,9,400,0
1985,2,POK,9,500,0
1985,2,POK,9,600,0
1985,2,POK,9,700,0
1985,2,POK,9,800,0
1985,2,POK,9,1000,0
1985,2,WHG,1,40,0.04040404
1985,2,WHG,1,50,0
1985,2,WHG,1,80,0
1985,2,WHG,1,100,0
1985,2,WHG,1,120,0.141414141
1985,2,WHG,1,150,7.255050505
1985,2,WHG,1,200,58.45454546
1985,2,WHG,1,250,194.7474748
1985,2,WHG,1,300,43.34343434
1985,2,WHG,1,350,7.823232323
1985,2,WHG,1,400,1.47979798
1985,2,WHG,2,40,0
1985,2,WHG,2,50,0
1985,2,WHG,2,80,0
1985,2,WHG,2,100,0.066666667
1985,2,WHG,2,120,2.053333333
1985,2,WHG,2,150,368.0046667
1985,2,WHG,2,200,496.8126667
1985,2,WHG,2,250,370.636
1985,2,WHG,2,300,33.206
1985,2,WHG,2,350,1.422666667
1985,2,WHG,2,400,0.066666667
1985,2,WHG,3,40,0
1985,2,WHG,3,50,0
1985,2,WHG,3,80,0
1985,2,WHG,3,100,0
1985,2,WHG,3,120,15.34444444
1985,2,WHG,3,150,469.5222222
1985,2,WHG,3,200,431.6111111
1985,2,WHG,3,250,448.0444444
1985,2,WHG,3,300,33.91111111
1985,2,WHG,3,350,1.233333333
1985,2,WHG,3,400,0.033333333
1985,2,WHG,4,40,0
1985,2,WHG,4,50,0
1985,2,WHG,4,80,0
1985,2,WHG,4,100,0
1985,2,WHG,4,120,47.82407407
1985,2,WHG,4,150,2042.083333
1985,2,WHG,4,200,1722.083333
1985,2,WHG,4,250,1280.5
1985,2,WHG,4,300,125.5833333
1985,2,WHG,4,350,7.685185185
1985,2,WHG,4,400,0
1985,2,WHG,5,40,0
1985,2,WHG,5,50,0
1985,2,WHG,5,80,0
1985,2,WHG,5,100,0.095238095
1985,2,WHG,5,120,26.52380952
1985,2,WHG,5,150,426.6904762
1985,2,WHG,5,200,305.3809524
1985,2,WHG,5,250,160.4761905
1985,2,WHG,5,300,35.5
1985,2,WHG,5,350,4.880952381
1985,2,WHG,5,400,1.142857143
1985,2,WHG,6,40,0
1985,2,WHG,6,50,0.057142857
1985,2,WHG,6,80,0.00952381
1985,2,WHG,6,100,7.852380952
1985,2,WHG,6,120,333.1309524
1985,2,WHG,6,150,2134.742857
1985,2,WHG,6,200,755.15
1985,2,WHG,6,250,311.6833333
1985,2,WHG,6,300,32.27380952
1985,2,WHG,6,350,2.842857143
1985,2,WHG,6,400,0.390476191
1985,2,WHG,7,40,0
1985,2,WHG,7,50,0
1985,2,WHG,7,80,0
1985,2,WHG,7,100,2.794871795
1985,2,WHG,7,120,155.8461539
1985,2,WHG,7,150,889.4102564
1985,2,WHG,7,200,112.2948718
1985,2,WHG,7,250,48.71794872
1985,2,WHG,7,300,3.692307692
1985,2,WHG,7,350,0.435897436
1985,2,WHG,7,400,0.076923077
1985,2,WHG,8,40,0
1985,2,WHG,8,50,0
1985,2,WHG,8,80,0.805555556
1985,2,WHG,8,100,4.898148148
1985,2,WHG,8,120,159.7685185
1985,2,WHG,8,150,638.0925926
1985,2,WHG,8,200,201.5092593
1985,2,WHG,8,250,79.83333333
1985,2,WHG,8,300,19.2962963
1985,2,WHG,8,350,2.166666667
1985,2,WHG,8,400,0
1985,2,WHG,9,40,0
1985,2,WHG,9,50,0
1985,2,WHG,9,80,1.75
1985,2,WHG,9,100,4.5
1985,2,WHG,9,120,66.54166667
1985,2,WHG,9,150,1081.916667
1985,2,WHG,9,200,780.9708333
1985,2,WHG,9,250,294.8166667
1985,2,WHG,9,300,53.25833333
1985,2,WHG,9,350,8.220833333
1985,2,WHG,9,400,0.375
1985,3,COD,1,50,0.036585366
1985,3,COD,1,60,0.451219512
1985,3,COD,1,70,1.573170732
1985,3,COD,1,80,3.75203252
1985,3,COD,1,100,1.097560976
1985,3,COD,1,120,0.097560976
1985,3,COD,1,150,0
1985,3,COD,1,200,0.5
1985,3,COD,1,250,1.158536585
1985,3,COD,1,300,1.020325203
1985,3,COD,1,350,0.62195122
1985,3,COD,1,400,1.650406504
1985,3,COD,1,500,1.402439024
1985,3,COD,1,600,0.865853659
1985,3,COD,1,700,0.43495935
1985,3,COD,1,800,0.268292683
1985,3,COD,1,1000,0.024390244
1985,3,COD,1,1200,0.024390244
1985,3,COD,2,50,0.266666667
1985,3,COD,2,60,0.673333333
1985,3,COD,2,70,3.76
1985,3,COD,2,80,29.09333333
1985,3,COD,2,100,21.68666667
1985,3,COD,2,120,2.766666667
1985,3,COD,2,150,0
1985,3,COD,2,200,0.366666667
1985,3,COD,2,250,1.873333333
1985,3,COD,2,300,2.166666667
1985,3,COD,2,350,0.64
1985,3,COD,2,400,2.313333333
1985,3,COD,2,500,1.106666667
1985,3,COD,2,600,0.246666667
1985,3,COD,2,700,0.1
1985,3,COD,2,800,0.246666667
1985,3,COD,2,1000,0.073333333
1985,3,COD,2,1200,0.013333333
1985,3,COD,3,50,0.141666667
1985,3,COD,3,60,0.25
1985,3,COD,3,70,0.233333333
1985,3,COD,3,80,0.175
1985,3,COD,3,100,0.041666667
1985,3,COD,3,120,0
1985,3,COD,3,150,0
1985,3,COD,3,200,0.841666667
1985,3,COD,3,250,6.466666667
1985,3,COD,3,300,5.8
1985,3,COD,3,350,0.833333333
1985,3,COD,3,400,0.716666667
1985,3,COD,3,500,0.325
1985,3,COD,3,600,0.075
1985,3,COD,3,700,0.058333333
1985,3,COD,3,800,0.025
1985,3,COD,3,1000,0
1985,3,COD,3,1200,0
1985,3,COD,4,50,0.181818182
1985,3,COD,4,60,0.590909091
1985,3,COD,4,70,0.772727273
1985,3,COD,4,80,0.818181818
1985,3,COD,4,100,0.136363636
1985,3,COD,4,120,0.090909091
1985,3,COD,4,150,0.090909091
1985,3,COD,4,200,2.681818182
1985,3,COD,4,250,2.227272727
1985,3,COD,4,300,1.727272727
1985,3,COD,4,350,1.863636364
1985,3,COD,4,400,0.636363636
1985,3,COD,4,500,0.454545455
1985,3,COD,4,600,0
1985,3,COD,4,700,0.090909091
1985,3,COD,4,800,0.227272727
1985,3,COD,4,1000,0
1985,3,COD,4,1200,0
1985,3,COD,5,50,0
1985,3,COD,5,60,0
1985,3,COD,5,70,0
1985,3,COD,5,80,0.071428571
1985,3,COD,5,100,0
1985,3,COD,5,120,0
1985,3,COD,5,150,0
1985,3,COD,5,200,0
1985,3,COD,5,250,0
1985,3,COD,5,300,0.142857143
1985,3,COD,5,350,0.857142857
1985,3,COD,5,400,0.571428571
1985,3,COD,5,500,0.142857143
1985,3,COD,5,600,0.5
1985,3,COD,5,700,0.142857143
1985,3,COD,5,800,0
1985,3,COD,5,1000,0
1985,3,COD,5,1200,0
1985,3,COD,6,50,0
1985,3,COD,6,60,3.676470588
1985,3,COD,6,70,12.19607843
1985,3,COD,6,80,42.46078431
1985,3,COD,6,100,15.5
1985,3,COD,6,120,3.764705882
1985,3,COD,6,150,0
1985,3,COD,6,200,1.323529412
1985,3,COD,6,250,3.235294118
1985,3,COD,6,300,1.573529412
1985,3,COD,6,350,1.558823529
1985,3,COD,6,400,0.411764706
1985,3,COD,6,500,0.088235294
1985,3,COD,6,600,0
1985,3,COD,6,700,0.029411765
1985,3,COD,6,800,0.029411765
1985,3,COD,6,1000,0
1985,3,COD,6,1200,0
1985,3,COD,7,50,0
1985,3,COD,7,60,0.416666667
1985,3,COD,7,70,2.083333333
1985,3,COD,7,80,6.694444444
1985,3,COD,7,100,10.36111111
1985,3,COD,7,120,4.791666667
1985,3,COD,7,150,0
1985,3,COD,7,200,2.180555556
1985,3,COD,7,250,8.375
1985,3,COD,7,300,3.638888889
1985,3,COD,7,350,0.986111111
1985,3,COD,7,400,3.25
1985,3,COD,7,500,2.736111111
1985,3,COD,7,600,0.875
1985,3,COD,7,700,0.25
1985,3,COD,7,800,0.375
1985,3,COD,7,1000,0
1985,3,COD,7,1200,0
1985,3,COD,8,50,0.3
1985,3,COD,8,60,11.47333333
1985,3,COD,8,70,107.8133333
1985,3,COD,8,80,222.6066667
1985,3,COD,8,100,190.3933333
1985,3,COD,8,120,49.92
1985,3,COD,8,150,10.98
1985,3,COD,8,200,1.96
1985,3,COD,8,250,14.20666667
1985,3,COD,8,300,11.71333333
1985,3,COD,8,350,2.353333333
1985,3,COD,8,400,2.393333333
1985,3,COD,8,500,2.406666667
1985,3,COD,8,600,1.406666667
1985,3,COD,8,700,0.266666667
1985,3,COD,8,800,0.24
1985,3,COD,8,1000,0.04
1985,3,COD,8,1200,0
1985,3,COD,9,50,0
1985,3,COD,9,60,0.458333333
1985,3,COD,9,70,4.141666667
1985,3,COD,9,80,15.55833333
1985,3,COD,9,100,10.75
1985,3,COD,9,120,9.583333333
1985,3,COD,9,150,2.083333333
1985,3,COD,9,200,4.216666667
1985,3,COD,9,250,11.93333333
1985,3,COD,9,300,7.241666667
1985,3,COD,9,350,7.608333333
1985,3,COD,9,400,13.90833333
1985,3,COD,9,500,4.358333333
1985,3,COD,9,600,0.583333333
1985,3,COD,9,700,0.083333333
1985,3,COD,9,800,0.05
1985,3,COD,9,1000,0.083333333
1985,3,COD,9,1200,0
1985,3,GUR,1,60,0
1985,3,GUR,1,70,0
1985,3,GUR,1,80,0.181818182
1985,3,GUR,1,100,0.113636364
1985,3,GUR,1,120,0.477272727
1985,3,GUR,1,150,8.227272727
1985,3,GUR,1,200,12.68181818
1985,3,GUR,1,250,5.340909091
1985,3,GUR,1,300,2.477272727
1985,3,GUR,1,350,1.25
1985,3,GUR,1,400,0.159090909
1985,3,GUR,2,60,0
1985,3,GUR,2,70,0
1985,3,GUR,2,80,0
1985,3,GUR,2,100,0.043478261
1985,3,GUR,2,120,0.152173913
1985,3,GUR,2,150,29.82608696
1985,3,GUR,2,200,38.80434783
1985,3,GUR,2,250,8.456521739
1985,3,GUR,2,300,3.086956522
1985,3,GUR,2,350,0.891304348
1985,3,GUR,2,400,0.195652174
1985,3,GUR,3,60,0
1985,3,GUR,3,70,0
1985,3,GUR,3,80,0
1985,3,GUR,3,100,1.46875
1985,3,GUR,3,120,7.78125
1985,3,GUR,3,150,76.375
1985,3,GUR,3,200,22.9375
1985,3,GUR,3,250,4.5
1985,3,GUR,3,300,1.71875
1985,3,GUR,3,350,0.4375
1985,3,GUR,3,400,0.0625
1985,3,GUR,4,60,0
1985,3,GUR,4,70,0
1985,3,GUR,4,80,0
1985,3,GUR,4,100,0
1985,3,GUR,4,120,12.23529412
1985,3,GUR,4,150,32.58823529
1985,3,GUR,4,200,50.58823529
1985,3,GUR,4,250,11
1985,3,GUR,4,300,2.823529412
1985,3,GUR,4,350,0.823529412
1985,3,GUR,4,400,0.058823529
1985,3,GUR,5,60,0
1985,3,GUR,5,70,0
1985,3,GUR,5,80,0
1985,3,GUR,5,100,0
1985,3,GUR,5,120,7.25
1985,3,GUR,5,150,27.25
1985,3,GUR,5,200,55.25
1985,3,GUR,5,250,28.375
1985,3,GUR,5,300,6.75
1985,3,GUR,5,350,1.375
1985,3,GUR,5,400,0
1985,3,GUR,6,60,0
1985,3,GUR,6,70,0
1985,3,GUR,6,80,0
1985,3,GUR,6,100,0.02631579
1985,3,GUR,6,120,5.710526316
1985,3,GUR,6,150,54.52631579
1985,3,GUR,6,200,50.89473684
1985,3,GUR,6,250,14.42105263
1985,3,GUR,6,300,7.184210526
1985,3,GUR,6,350,2.5
1985,3,GUR,6,400,0.131578947
1985,3,GUR,7,60,0
1985,3,GUR,7,70,0
1985,3,GUR,7,80,0
1985,3,GUR,7,100,0.25
1985,3,GUR,7,120,1.6875
1985,3,GUR,7,150,114.1875
1985,3,GUR,7,200,65.3125
1985,3,GUR,7,250,9.375
1985,3,GUR,7,300,2.3125
1985,3,GUR,7,350,0.625
1985,3,GUR,7,400,0
1985,3,GUR,8,60,0
1985,3,GUR,8,70,0
1985,3,GUR,8,80,0
1985,3,GUR,8,100,0
1985,3,GUR,8,120,0
1985,3,GUR,8,150,0
1985,3,GUR,8,200,0
1985,3,GUR,8,250,0
1985,3,GUR,8,300,0
1985,3,GUR,8,350,0
1985,3,GUR,8,400,0
1985,3,GUR,9,60,0
1985,3,GUR,9,70,0
1985,3,GUR,9,80,0
1985,3,GUR,9,100,0
1985,3,GUR,9,120,0
1985,3,GUR,9,150,0
1985,3,GUR,9,200,0
1985,3,GUR,9,250,0
1985,3,GUR,9,300,0
1985,3,GUR,9,350,0
1985,3,GUR,9,400,0
1985,3,HAD,1,60,0.024390244
1985,3,HAD,1,70,7.300813008
1985,3,HAD,1,80,226.0528455
1985,3,HAD,1,100,398.101626
1985,3,HAD,1,120,173.1544715
1985,3,HAD,1,150,16.49593496
1985,3,HAD,1,200,89.69918699
1985,3,HAD,1,250,73.65447155
1985,3,HAD,1,300,12.00813008
1985,3,HAD,1,350,6.329268293
1985,3,HAD,1,400,2.158536585
1985,3,HAD,1,500,0.5
1985,3,HAD,1,600,0.06097561
1985,3,HAD,2,60,0
1985,3,HAD,2,70,2.186666667
1985,3,HAD,2,80,64.24666667
1985,3,HAD,2,100,108.42
1985,3,HAD,2,120,176.1
1985,3,HAD,2,150,29.56
1985,3,HAD,2,200,68.00666667
1985,3,HAD,2,250,180.08
1985,3,HAD,2,300,17.9
1985,3,HAD,2,350,6.526666667
1985,3,HAD,2,400,1.093333333
1985,3,HAD,2,500,0.026666667
1985,3,HAD,2,600,0
1985,3,HAD,3,60,0.05
1985,3,HAD,3,70,0.125
1985,3,HAD,3,80,14.15833333
1985,3,HAD,3,100,43.38333333
1985,3,HAD,3,120,98.19166667
1985,3,HAD,3,150,20.875
1985,3,HAD,3,200,151.1
1985,3,HAD,3,250,272.8
1985,3,HAD,3,300,29.31666667
1985,3,HAD,3,350,6.333333333
1985,3,HAD,3,400,1.475
1985,3,HAD,3,500,0.016666667
1985,3,HAD,3,600,0.025
1985,3,HAD,4,60,0
1985,3,HAD,4,70,0.045454546
1985,3,HAD,4,80,0.924242424
1985,3,HAD,4,100,0.318181818
1985,3,HAD,4,120,2.818181818
1985,3,HAD,4,150,2.409090909
1985,3,HAD,4,200,74.09090909
1985,3,HAD,4,250,70.72727273
1985,3,HAD,4,300,6.045454546
1985,3,HAD,4,350,2.772727273
1985,3,HAD,4,400,0.454545455
1985,3,HAD,4,500,0
1985,3,HAD,4,600,0
1985,3,HAD,5,60,0
1985,3,HAD,5,70,0
1985,3,HAD,5,80,0
1985,3,HAD,5,100,0
1985,3,HAD,5,120,0
1985,3,HAD,5,150,0
1985,3,HAD,5,200,0
1985,3,HAD,5,250,0
1985,3,HAD,5,300,0
1985,3,HAD,5,350,0
1985,3,HAD,5,400,0
1985,3,HAD,5,500,0
1985,3,HAD,5,600,0
1985,3,HAD,6,60,0
1985,3,HAD,6,70,0
1985,3,HAD,6,80,0
1985,3,HAD,6,100,0
1985,3,HAD,6,120,0
1985,3,HAD,6,150,0
1985,3,HAD,6,200,0
1985,3,HAD,6,250,0.014705882
1985,3,HAD,6,300,0.058823529
1985,3,HAD,6,350,0
1985,3,HAD,6,400,0
1985,3,HAD,6,500,0
1985,3,HAD,6,600,0
1985,3,HAD,7,60,0
1985,3,HAD,7,70,0
1985,3,HAD,7,80,197.3333333
1985,3,HAD,7,100,810.2916667
1985,3,HAD,7,120,131.375
1985,3,HAD,7,150,3.75
1985,3,HAD,7,200,10.75
1985,3,HAD,7,250,53.80555556
1985,3,HAD,7,300,23.47222222
1985,3,HAD,7,350,20.5
1985,3,HAD,7,400,14.75
1985,3,HAD,7,500,2.166666667
1985,3,HAD,7,600,0.166666667
1985,3,HAD,8,60,0
1985,3,HAD,8,70,0
1985,3,HAD,8,80,116
1985,3,HAD,8,100,1027.12
1985,3,HAD,8,120,1860.766667
1985,3,HAD,8,150,633.5633333
1985,3,HAD,8,200,5.466666667
1985,3,HAD,8,250,27.70666667
1985,3,HAD,8,300,29.91333333
1985,3,HAD,8,350,0.4
1985,3,HAD,8,400,0.133333333
1985,3,HAD,8,500,0.2
1985,3,HAD,8,600,0
1985,3,HAD,9,60,0
1985,3,HAD,9,70,0
1985,3,HAD,9,80,0.25
1985,3,HAD,9,100,11.02916667
1985,3,HAD,9,120,270.6416667
1985,3,HAD,9,150,201.7166667
1985,3,HAD,9,200,0.1875
1985,3,HAD,9,250,0.083333333
1985,3,HAD,9,300,0.529166667
1985,3,HAD,9,350,0
1985,3,HAD,9,400,0
1985,3,HAD,9,500,0
1985,3,HAD,9,600,0
1985,3,MAC,1,80,0
1985,3,MAC,1,100,0
1985,3,MAC,1,150,0
1985,3,MAC,1,200,0
1985,3,MAC,1,250,0.670731707
1985,3,MAC,1,300,5.849593496
1985,3,MAC,1,350,2.077235772
1985,3,MAC,1,400,0.231707317
1985,3,MAC,2,80,0
1985,3,MAC,2,100,0
1985,3,MAC,2,150,0
1985,3,MAC,2,200,0
1985,3,MAC,2,250,1.053333333
1985,3,MAC,2,300,2.753333333
1985,3,MAC,2,350,0.473333333
1985,3,MAC,2,400,0.02
1985,3,MAC,3,80,0
1985,3,MAC,3,100,0
1985,3,MAC,3,150,0
1985,3,MAC,3,200,0
1985,3,MAC,3,250,0.716666667
1985,3,MAC,3,300,4.95
1985,3,MAC,3,350,1.608333333
1985,3,MAC,3,400,0.05
1985,3,MAC,4,80,0.03030303
